trial_id,target_mode,target_value,P_surf_bar,T_surf_K,M_total_Mj,R_total_Rj,M_Z_total_Me,M_core_input_Me,Sigma_dilute,Z_base,Iron_Fraction,P_center_bar,T_deep,T_top,Delta_T,S_deep,S_top,Delta_S,dt_ds_total,DDC_Match_Ratio,Grad_Fuzzy,Grad_DDC,status
M0.3_T1000.0_1104,mass,5.694e+26,1.0,1000.0,0.2999627325120478,0.5034932490412786,88.05698268265394,78.94736842105263,0.085,0.02,0.33,380748960.80843073,51107.09135747052,1000.7805377526629,50106.31081971786,4426.847070882636,69425.39456699316,-64998.54749611052,-4735979918.84859,0.13196567400019613,-0.0023171534196071903,-0.01755875864812956,success
M1.0_T500.0_1917,mass,1.898e+27,1.0,500.0,1.0000051290699774,0.5625287519310153,276.7913528742973,78.94736842105263,0.17905263157894735,0.02,0.33,996637103.9034483,78545.92699479102,500.33875240840365,78045.58824238261,2840.2378561834385,61173.69258603222,-58333.45472984878,-1059253762300.4393,0.687153563201124,-0.0028603855214853675,-0.004162658355666792,success
M1.0_T500.0_1890,mass,1.898e+27,1.0,500.0,1.0000030547646368,0.6863344330484519,223.9430407888953,73.6842105263158,0.10573684210526316,0.02,0.33,860829028.7403007,76141.75110117737,500.19593178145556,75641.55516939591,2927.4195254926667,61173.69258603222,-58246.273060539555,-649435598514.7856,0.6790073785702357,-0.0020790361857078677,-0.0030618756899013794,success
M1.0_T500.0_1729,mass,1.898e+27,1.0,500.0,1.0000043323981829,0.7796543088171649,183.15615655047765,31.578947368421055,0.09526315789473684,0.02,0.33,579032490.8819522,74810.47475501757,500.6300917473523,74309.84466327021,2937.011655325068,61173.69258603222,-58236.68093070715,-532948578373.6012,0.5544536845193145,-0.001598552878491541,-0.0028831134558649596,success
M0.3_T1000.0_1026,mass,5.694e+26,1.0,1000.0,0.299985858505178,0.6030236729464487,82.71083711047784,57.89473684210527,0.127,0.02,0.33,311293626.67957073,62959.6049783977,1000.1251666435743,61959.47981175413,4403.316433781043,69425.39456699316,-65022.07813321211,-7434866957.795534,0.11750830928289027,-0.002151178528961621,-0.018306607780245225,success
M1.0_T1000.0_2108,mass,1.898e+27,1.0,1000.0,0.9999957153077608,1.020488775524882,143.89970830149358,26.315789473684212,0.08478947368421053,0.02,0.33,395974367.95660836,109598.51753203651,1000.1358371934434,108598.38169484306,4627.449077950878,69425.39456699316,-64797.94548904228,-25601514176.773045,0.06535744810798337,-0.0018406891033166317,-0.028163417584411356,success
M0.3_T1000.0_912,mass,5.694e+26,1.0,1000.0,0.2999688640944255,0.5622170346245762,85.83161453091998,26.315789473684212,0.253,0.02,0.33,202252658.65336132,70090.41682709396,1000.0920337407451,69090.32479335321,4240.575469994328,69425.39456699316,-65184.81909699883,-16162755838.273237,0.13579148360590532,-0.0023026273300446563,-0.01695708205624553,success
M1.0_T500.0_1963,mass,1.898e+27,1.0,500.0,0.9999985721812096,0.8697226378525291,126.55529914376471,94.73684210526316,0.03242105263157895,0.02,0.33,692692404.0143492,59519.15967742368,500.430144943458,59018.729532480225,2871.93813565515,61173.69258603222,-58301.75445037707,-255887081872.67282,0.3962468536184265,-0.001457204159812515,-0.003677516039574052,success
M1.0_T1000.0_2240,mass,1.898e+27,1.0,1000.0,1.0000003138233082,1.2211053569801364,63.27059557550029,63.15789473684211,0.001,0.02,0.33,357065455.3662108,69426.90376348402,1001.1118476089489,68425.79191587507,61417.92980861977,69425.39456699316,-8007.4647583733895,-10009550732.173594,-0.04086882212316634,0.00843206677758354,-0.2063202788710628,success
M1.0_T200.0_1222,mass,1.898e+27,1.0,200.0,1.0000024722582457,0.9539415598511788,21.84135627487155,5.2631578947368425,0.021947368421052632,0.02,0.33,115931779.26474832,22738.6260439648,200.050786503744,22538.575257461056,4693.454814160212,50585.58787573522,-45892.133061575005,-4553865957521.352,0.7317648524351417,-0.00029884721513752664,-0.00040839241478055863,success
M0.3_T500.0_476,mass,5.694e+26,1.0,500.0,0.2999905987314812,0.4582298627777034,88.40275514098433,15.789473684210527,0.337,0.02,0.33,182122563.6387073,40869.15428487676,499.91835361764873,40369.23593125911,2070.711164675912,60437.84282187187,-58367.131657195954,-266798791669.4021,0.531191135855911,-0.0016928660423557544,-0.0031869244949429185,success
M0.3_T500.0_545,mass,5.694e+26,1.0,500.0,0.2999973590504796,0.6352588732818625,69.23004311376826,36.8421052631579,0.10600000000000001,0.02,0.33,236773033.3240822,42574.19556511779,500.0414835207975,42074.15408159699,2791.810164746145,61173.69258603222,-58381.88242128608,-100507787324.9843,0.5402884958516382,-0.0012612591146590416,-0.002334417860722654,success
M0.3_T1000.0_1178,mass,5.694e+26,1.0,1000.0,0.3000025956904883,0.27702635725980945,95.30567757087724,94.73684210526316,0.379,0.02,0.33,435284587.88163596,13330.720369933213,999.943060188381,12330.777309744832,2639.589928615494,67269.5530917617,-64629.9631631462,-1426558109.9552677,0.444459173531803,-0.006459627951060437,-0.01453368123719967,unphysical_radius
M5.0_T1000.0_3297,mass,9.49e+27,1.0,1000.0,4.9999933956070395,1.1216089879185542,370.14386697683915,21.05263157894737,0.0448421052631579,0.02,0.33,2597812428.1697917,286457.1292045032,1000.8545117112915,285456.2746927919,5204.951028339916,69425.39456699316,-64220.44353865324,-271881929098.5879,0.10220100763232841,-0.0042781480412694825,-0.041860135632520036,success
M0.3_T500.0_457,mass,5.694e+26,1.0,500.0,0.3000701679257366,0.46072544738089327,88.44940182029363,10.526315789473685,0.35800000000000004,0.02,0.33,154025667.7974053,39968.61940062443,500.53870283991904,39468.08069778451,1979.1330762311006,59947.276312431626,-57968.14323620053,-273393708935.27966,0.49835069314873803,-0.0015832314727489856,-0.0031769424514002903,success
M0.3_T500.0_748,mass,5.694e+26,1.0,500.0,0.3000101889201322,0.31656436192065907,94.39695131537985,89.47368421052633,0.169,0.02,0.33,427400861.46655977,23905.761549312545,500.42863274651086,23405.332916566033,2545.4354896211416,61173.69258603222,-58628.25709641108,-56038286967.35423,0.7934489093010098,-0.0036766486009561414,-0.004633755945540453,unphysical_radius
M0.3_T200.0_343,mass,5.694e+26,1.0,200.0,0.30000015489460474,0.32472340987543985,92.67349749871211,89.47368421052633,0.064,0.02,0.33,430724854.93987256,12208.410861071206,200.41713908504374,12007.993721986162,172.61880345877546,50585.58787573522,-50412.96907227644,-1149221145939.6475,1.0138817654991061,-0.0016030510095888244,-0.0015811025152421855,unphysical_radius
M0.3_T500.0_665,mass,5.694e+26,1.0,500.0,0.29999677677209535,0.4646072511764861,85.77710999080324,68.42105263157896,0.10600000000000001,0.02,0.33,366535386.4822363,38057.1197643149,500.1644346590427,37556.95532965586,2809.9708196068837,61173.69258603222,-58363.72176642534,-98631032612.89761,0.7258576971050625,-0.0019815681547979726,-0.0027299678197270053,success
M1.0_T500.0_1924,mass,1.898e+27,1.0,500.0,0.9999999710481844,0.8631328119500861,132.1068976430623,84.21052631578948,0.04289473684210526,0.02,0.33,676027113.7731178,62264.65321498783,500.00000007616075,61764.653214911676,2884.466580258084,61173.69258603222,-58289.22600577414,-283313131662.26013,0.4344777785380522,-0.0014234872494801568,-0.0032763177308399115,success
M1.0_T1000.0_2193,mass,1.898e+27,1.0,1000.0,1.000003514928411,0.7565170538035082,236.31585770234585,47.36842105263158,0.1371578947368421,0.02,0.33,720571638.0151571,130303.76036373545,1000.8027579212563,129302.9576058142,4633.2481314034485,69425.39456699316,-64792.146435589704,-60447281774.19064,0.1470084209093489,-0.00309516289885313,-0.021054323825175483,success
M5.0_T500.0_3127,mass,9.49e+27,1.0,500.0,4.999999465637581,1.046694370536666,205.99786862469622,84.21052631578948,0.01905263157894737,0.02,0.33,2471762377.3028913,148852.74471569556,500.1600151008832,148352.58470059469,3656.4216796526225,61173.69258603222,-57517.2709063796,-2705919916991.5415,0.4192721282775636,-0.0025938559237354943,-0.006186568934098877,success
M5.0_T200.0_2444,mass,9.49e+27,1.0,200.0,5.000000455826761,1.0033303772935114,62.95123193754537,10.526315789473685,0.01131578947368421,0.02,0.33,1556254158.7328587,67694.26400204084,200.20947757211417,67494.05452446872,1237.4966057819859,50585.58787573522,-49348.091269953235,-58225886591392.375,0.8366006912845018,-0.0008248743474616001,-0.00098598334433014,success
M1.0_T1000.0_2366,mass,1.898e+27,1.0,1000.0,0.9999975135834216,0.9385087463643632,166.3012004103276,94.73684210526316,0.0638421052631579,0.02,0.33,750899709.5990745,108923.69663723344,1001.2478462801828,107922.44879095326,4673.400461745095,69425.39456699316,-64751.994105248064,-24357406101.916042,0.08351418894834303,-0.0023809503034025415,-0.028509530337117412,success
M0.3_T500.0_701,mass,5.694e+26,1.0,500.0,0.2999983957450711,0.4936061800723808,81.41087427496967,78.94736842105263,0.022000000000000002,0.02,0.33,385090240.83458143,29843.463531469297,500.52424583260205,29342.939285636694,2834.4508732613767,61173.69258603222,-58339.24171277085,-46734425555.3815,0.43516955027926535,-0.0015008324839804554,-0.003448845359279647,success
M1.0_T1000.0_2353,mass,1.898e+27,1.0,1000.0,0.999993096643022,0.6969098715503519,253.17588318414812,89.47368421052633,0.1371578947368421,0.02,0.33,932559241.6821358,127771.61132306006,1000.9919034899033,126770.61941957015,4632.064420963888,69425.39456699316,-64793.33014602927,-62541320724.37741,0.18747613831460436,-0.0036123001639195604,-0.019268052971401335,success
M5.0_T500.0_3103,mass,9.49e+27,1.0,500.0,4.999999584170241,1.0833745682435396,121.18261285863711,78.94736842105263,0.008736842105263157,0.02,0.33,1857528760.9493363,130598.97628726138,500.0977019556468,130098.87858530573,3622.2312340779918,61173.69258603222,-57551.46135195423,-2305982324246.272,0.2523375802360694,-0.0021328311810261094,-0.008452293071173868,success
M0.3_T1000.0_845,mass,5.694e+26,1.0,1000.0,0.2998677358501729,1.0967312716320277,47.185240777010485,10.526315789473685,0.10600000000000001,0.02,0.33,65910742.459769644,57064.746558556806,1001.4106780174365,56063.33588053937,4412.672187960475,69425.39456699316,-65012.72237903268,-3330222069.42962,0.025439332621633916,-0.0008163180376215133,-0.032088814976510296,success
M5.0_T200.0_2727,mass,9.49e+27,1.0,200.0,5.0000000373633275,0.9433524797567249,227.46173827062123,84.21052631578948,0.01905263157894737,0.02,0.33,3071341543.2398925,77956.66383908218,200.49099318887434,77756.1728458933,1331.5525873293752,50585.58787573522,-49254.035288405845,-71821001720527.83,0.9470466679190289,-0.0014226679422978425,-0.0015022152450247345,success
M5.0_T500.0_3087,mass,9.49e+27,1.0,500.0,5.000021662345531,1.0522604653091212,191.43011591636787,73.6842105263158,0.01905263157894737,0.02,0.33,2351037475.234028,147779.1998328698,500.8569354448361,147278.34289742497,3653.4956065915767,61173.69258603222,-57520.19697944065,-2670594486110.7886,0.40785935114295224,-0.002498990573304262,-0.006127089072008015,success
M1.0_T1000.0_2148,mass,1.898e+27,1.0,1000.0,1.000000436476191,0.9918120709453394,152.55145184191187,36.8421052631579,0.08478947368421053,0.02,0.33,474267846.07230604,112026.11283479311,1000.7836505075877,111025.32918428553,4640.52782733834,69425.39456699316,-64784.86673965482,-27090968714.22692,0.0732135679242152,-0.001989976538657373,-0.02718043383321022,success
M1.0_T1000.0_2220,mass,1.898e+27,1.0,1000.0,0.9999997370349535,1.2384216394923984,58.00053739381148,57.89473684210527,0.001,0.02,0.33,325408498.38243914,68054.6704010799,1000.6076857962341,67054.06271528367,61404.473359320546,69425.39456699316,-8020.921207672611,-9744500213.816027,-0.0416989568488287,0.009169560709025842,-0.21989904309281086,success
M0.3_T200.0_167,mass,5.694e+26,1.0,200.0,0.3000011325684123,0.4570486597923218,81.75235310546634,42.10526315789474,0.14800000000000002,0.02,0.33,303049997.68075913,19540.080740696936,200.03617760328285,19340.044563093652,531.3828427670479,50585.58787573522,-50054.20503296817,-3164737521338.02,0.808051379922215,-0.0010521724847425361,-0.001302110869291283,success
M5.0_T1000.0_3512,mass,9.49e+27,1.0,1000.0,5.000004401557044,1.1579362103661017,297.63996673099626,78.94736842105263,0.031947368421052634,0.02,0.33,2444034188.6285834,252014.8149879326,1001.2527340078067,251013.56225392479,5198.071084722625,69425.39456699316,-64227.323482270534,-221125781480.77792,0.08422971032963406,-0.0040683122168562865,-0.04830020429768658,success
M1.0_T200.0_1295,mass,1.898e+27,1.0,200.0,1.0000000724459794,0.5742435006198152,253.3681818397028,21.05263157894737,0.15810526315789475,0.02,0.33,768042031.8359901,35541.849988607115,200.25142585270902,35341.59856275441,153.21688384587134,50585.58787573522,-50432.370991889344,-20821652940772.12,0.6286744684339229,-0.0011299515893466504,-0.001797355620566949,success
M0.3_T200.0_272,mass,5.694e+26,1.0,200.0,0.30000125749343476,0.3408188205891612,92.56743516903752,68.42105263157896,0.253,0.02,0.33,394635745.80262804,14852.449373432157,200.0317384465041,14652.417634985653,169.0733784590661,50585.58787573522,-50416.514497276155,-2183980824413.7563,0.516030868983858,-0.0019472533275176282,-0.0037735210130976494,unphysical_radius
M1.0_T1000.0_2090,mass,1.898e+27,1.0,1000.0,0.9996149256549373,0.9226130783482659,180.42546456532804,21.05263157894737,0.10573684210526316,0.02,0.33,442547252.6544059,119635.7950244887,1000.2717365696647,118635.52328791904,4645.5719291742025,69425.39456699316,-64779.82263781896,-36874066988.18742,0.0855183701762834,-0.0021619968127907486,-0.02528108064190318,success
M0.3_T1000.0_822,mass,5.694e+26,1.0,1000.0,0.2998074990392482,1.5618276114423815,13.73693836657678,5.2631578947368425,0.043000000000000003,0.02,0.33,9767219.890922034,33860.02424518199,1000.2717607500571,32859.75248443193,4513.5554847206695,69425.39456699316,-64911.83908227249,-1016712913.8398819,0.005499138388358453,-0.00045252038188338037,-0.08228932424056747,success
M0.3_T500.0_620,mass,5.694e+26,1.0,500.0,0.2999956763450562,0.6968872424354674,57.97060601087552,57.89473684210527,0.001,0.02,0.33,281790042.60282886,29786.424124536938,500.56291312684664,29285.86121141009,53961.365947584745,61173.69258603222,-7212.326638447477,-39712189894.78534,-0.6729225354907401,0.0036424582420254937,-0.0054128938323772585,success
M5.0_T500.0_3193,mass,9.49e+27,1.0,500.0,4.999980375719566,0.9687680618285677,403.60396297314645,100.0,0.03452631578947368,0.02,0.33,3812535796.71219,180295.9355568641,500.9686227470874,179794.96693411702,3688.957963869019,61173.69258603222,-57484.7346221632,-3802290341735.1426,0.621065869992189,-0.0035058433526607043,-0.005644881681720485,success
M5.0_T1000.0_3415,mass,9.49e+27,1.0,1000.0,4.999997863626018,1.129815460844365,351.53736382160804,52.631578947368425,0.03968421052631579,0.02,0.33,2657551437.640276,273907.05091429595,1000.3001668955626,272906.7507474004,5204.846304789306,69425.39456699316,-64220.548262203854,-254690414383.70547,0.10064801703568535,-0.004334359452539321,-0.04306452904087071,success
M0.3_T500.0_775,mass,5.694e+26,1.0,500.0,0.2999988016910414,0.27249243369373205,95.29632997846954,94.73684210526316,0.316,0.02,0.33,436007147.47392774,9479.297365942488,500.08125544962206,8979.216110492865,1056.080709698815,60805.76770395205,-59749.686994253236,-18415261099.725174,0.807757379215843,-0.006447766825280974,-0.007982306310269001,unphysical_radius
M0.3_T200.0_314,mass,5.694e+26,1.0,200.0,0.2999978393097576,0.31073970464147305,94.01149942086982,78.94736842105263,0.29500000000000004,0.02,0.33,417676554.91786873,11769.423036747463,200.19838559765716,11569.224651149805,48.01977682549229,50449.022683116375,-50401.00290629088,-1383461019740.9485,0.5476577329131324,-0.002431983462140787,-0.004440699575635391,unphysical_radius
M5.0_T500.0_2930,mass,9.49e+27,1.0,500.0,4.99999910851394,1.0431933150350197,214.86792995976336,31.578947368421055,0.026789473684210526,0.02,0.33,2335977530.8971353,158721.02131366255,500.10082789807865,158220.92048576448,3661.608689281207,61173.69258603222,-57512.08389675101,-2916763029175.419,0.4472347935832897,-0.002522083048239235,-0.005639281836799983,success
M0.3_T200.0_143,mass,5.694e+26,1.0,200.0,0.29999447335397067,0.6099863133643278,56.05105697187826,36.8421052631579,0.064,0.02,0.33,240087534.38519114,19567.291762053446,200.09220984103646,19367.19955221241,127.28563519670243,50585.58787573522,-50458.30224053851,-1964111555528.428,0.9732866051380061,-0.0006231057019493894,-0.0006402078264100191,success
M0.3_T200.0_102,mass,5.694e+26,1.0,200.0,0.2999999507461316,0.7106787486387608,37.37056054499535,26.315789473684212,0.043000000000000003,0.02,0.33,165856439.35968706,17682.416471386125,200.17529482700218,17482.241176559124,862.2849192717539,50585.58787573522,-49723.30295646346,-1413237280059.3438,0.9326616540367956,-0.00047034832158065885,-0.0005043075584215051,success
M1.0_T500.0_1866,mass,1.898e+27,1.0,500.0,1.0000004914399474,0.8258093585513926,153.99459337014022,68.42105263157896,0.0638421052631579,0.02,0.33,676926102.1035677,68138.76280033219,500.1730520555503,67638.58974827663,2919.4099400972764,61173.69258603222,-58254.282645934945,-368131517355.95245,0.5106814307843953,-0.0015076756393068637,-0.002952282085117345,success
M0.3_T200.0_86,mass,5.694e+26,1.0,200.0,0.2999982303633815,0.5521402060873956,68.95433516718184,21.05263157894737,0.127,0.02,0.33,198550502.8861671,20957.658571861542,200.17576539806655,20757.482806463475,124.09350420661873,50585.58787573522,-50461.4943715286,-3196494787022.57,0.9056294898937458,-0.0007136457275245146,-0.0007880106991748293,success
M0.3_T500.0_678,mass,5.694e+26,1.0,500.0,0.30000424507570045,0.34412399621126016,93.58710878926628,68.42105263157896,0.379,0.02,0.33,386263050.4650813,31332.573941662504,500.01258536532504,30832.561356297178,1794.0823348078497,59334.06817563134,-57539.985840823494,-157934949992.59097,0.6392909907070269,-0.003121159246681464,-0.004882219978150487,unphysical_radius
M0.3_T1000.0_894,mass,5.694e+26,1.0,1000.0,0.29999964002525503,0.5408761456036076,87.17194694368563,21.05263157894737,0.29500000000000004,0.02,0.33,180910205.49863696,69400.61824376065,1000.0020075778992,68400.61623618274,4157.926099846559,69209.81041947001,-65051.88431962345,-18518804182.67165,0.13307129693250727,-0.0023036550476138507,-0.017311434552127695,success
M1.0_T200.0_1521,mass,1.898e+27,1.0,200.0,0.9999915157407906,0.8183955496383963,92.46218721938662,84.21052631578948,0.011473684210526316,0.02,0.33,601293919.9987341,27011.308235626104,200.27419435221321,26811.03404127389,16130.123185630971,50585.58787573522,-34455.46469010424,-5629798308665.246,0.9159892277718457,-0.00081106191572523,-0.0008854491855741005,success
M5.0_T500.0_3057,mass,9.49e+27,1.0,500.0,4.999999710686766,0.9377853452672911,472.38064739486265,63.15789473684211,0.0448421052631579,0.02,0.33,4715984318.751494,202944.19937223935,500.7314271928726,202443.4679450465,3695.973049312382,61173.69258603222,-57477.719536719844,-4580075634862.344,0.6839591583651782,-0.003940829693428363,-0.005761790956711311,success
M0.3_T200.0_365,mass,5.694e+26,1.0,200.0,,,,94.73684210526316,0.10600000000000001,0.02,0.33,,,,,,,,,,,,solver_returned_none
M0.3_T500.0_466,mass,5.694e+26,1.0,500.0,0.3000027625906371,0.6907337096634724,64.23949219032356,15.789473684210527,0.127,0.02,0.33,136971292.5364015,43219.27093233455,500.0566569413309,42719.21427539322,2760.1590441981334,61173.69258603222,-58413.53354183409,-110250539575.84631,0.45957764140595564,-0.001043346547448578,-0.002270229126588353,success
M0.3_T1000.0_963,mass,5.694e+26,1.0,1000.0,0.29992550280169417,0.953871197530747,55.92212700283498,42.10526315789474,0.064,0.02,0.33,207314658.8972149,55438.73282357011,1000.2104622572554,54438.522361312855,4395.690566196765,69425.39456699316,-65029.704000796395,-2870647675.4316235,0.027770834901248483,-0.0010666022750437814,-0.03840728155406774,success
M5.0_T500.0_3130,mass,9.49e+27,1.0,500.0,4.999978953122606,1.0136691726897264,286.9538763946333,84.21052631578948,0.026789473684210526,0.02,0.33,3001935286.601372,163670.77823428586,500.81398014512746,163169.96425414074,3673.6213647581826,61173.69258603222,-57500.07122127404,-3147355057518.921,0.5216234516399675,-0.0029729508989108683,-0.005699419551716867,success
M1.0_T500.0_1757,mass,1.898e+27,1.0,500.0,0.9999967356975531,0.593767099870923,265.7540122240011,36.8421052631579,0.17905263157894735,0.02,0.33,812157780.970021,81681.58827740449,500.3752864360091,81181.21299096847,2852.187445116651,61173.69258603222,-58321.50514091557,-1111349938386.2283,0.644969827687845,-0.0024893093228504108,-0.0038595748451898068,success
M0.3_T500.0_757,mass,5.694e+26,1.0,500.0,0.2999911273057399,0.29081427223696804,94.96167659759286,89.47368421052633,0.35800000000000004,0.02,0.33,430286328.7058791,19338.083366094816,500.10900149235226,18837.97436460246,1561.64212541732,59947.276312431626,-58385.63418701431,-55495446339.51064,0.69825102326,-0.004626655711552698,-0.006626063632462336,unphysical_radius
M1.0_T200.0_1215,mass,1.898e+27,1.0,200.0,,,,0.0,0.15810526315789475,0.02,0.33,,,,,,,,,,,,solver_returned_none
M1.0_T500.0_1675,mass,1.898e+27,1.0,500.0,0.9999676640809878,0.6423824098164906,247.7569915817264,15.789473684210527,0.15810526315789475,0.02,0.33,650376497.3146487,82307.63584830546,499.9823906419104,81807.65345766356,2894.475877586456,61173.69258603222,-58279.21670844577,-987969261296.0286,0.6228188396265845,-0.0021139337628306686,-0.0033941390791872848,success
M1.0_T200.0_1229,mass,1.898e+27,1.0,200.0,0.9999993958684726,0.7158587459145606,173.91079363714752,5.2631578947368425,0.09526315789473684,0.02,0.33,448323143.8440745,35246.276597689364,200.28274730876893,35045.9938503806,133.55298034456692,50585.58787573522,-50452.03489539065,-13357886891976.752,0.9652958119062036,-0.0007241686925827938,-0.0007502039101907553,success
M1.0_T500.0_1973,mass,1.898e+27,1.0,500.0,0.9999998744492499,0.6009185588788405,260.4408090519828,94.73684210526316,0.1371578947368421,0.02,0.33,1012841779.3146756,76706.86207219293,500.0245253237417,76206.8375468692,2886.0273007977157,61173.69258603222,-58287.66528523451,-836341672690.658,0.754746143922689,-0.0026101669840378878,-0.0034583376212721072,success
M5.0_T200.0_2498,mass,9.49e+27,1.0,200.0,5.0000015106922024,0.8566817107245953,469.8673471013052,21.05263157894737,0.04742105263157895,0.02,0.33,5813045780.686647,106024.46429074807,201.01946003022658,105823.44483071785,1413.0277464118176,50585.58787573522,-49172.5601293234,-117875188930790.95,0.9925430880660048,-0.0019967761490316052,-0.002011777798908835,success
M1.0_T500.0_1918,mass,1.898e+27,1.0,500.0,1.0000002047066086,0.552393050595178,280.2620808811402,78.94736842105263,0.18952631578947368,0.02,0.33,1005178755.8949659,78314.5740575325,500.1493282002385,77814.42472933227,2816.240884057504,61173.69258603222,-58357.45170197472,-1101245957161.377,0.6651635231898505,-0.002955621445365602,-0.0044434508843654835,success
M0.3_T500.0_796,mass,5.694e+26,1.0,500.0,,,,100.0,0.337,0.02,0.33,,,,,,,,,,,,solver_returned_none
M0.3_T200.0_246,mass,5.694e+26,1.0,200.0,0.3000005054655973,0.4081656235399748,86.42578499827779,63.15789473684211,0.127,0.02,0.33,372650166.0480542,18569.042722931626,200.24182494559602,18368.80089798603,128.15235538860162,50585.58787573522,-50457.43552034662,-2730581075422.6055,0.8906800592753846,-0.0012550867977992942,-0.0014091331502586615,success
M1.0_T500.0_1801,mass,1.898e+27,1.0,500.0,1.0000327550993695,1.00981057843011,58.09818347697663,52.631578947368425,0.011473684210526316,0.02,0.33,362472809.0309581,48563.440290171864,500.1727244675875,48063.26756570428,2797.702471838883,61173.69258603222,-58375.99011419334,-179449871843.32385,0.14184631823953806,-0.0010231898183493868,-0.007213368884354901,success
M1.0_T200.0_1384,mass,1.898e+27,1.0,200.0,1.0000007807718823,0.8176851610018407,101.3746883106188,47.36842105263158,0.04289473684210526,0.02,0.33,508943442.1510898,29972.02390315819,200.2144842179929,29771.8094189402,1251.8922156037554,50585.58787573522,-49333.69566013146,-6948732856188.041,0.9358445556002725,-0.0006391801901789461,-0.0006829982461873286,success
M5.0_T200.0_2653,mass,9.49e+27,1.0,200.0,5.000009963453593,0.8914527859746528,371.7692879111367,63.15789473684211,0.03452631578947368,0.02,0.33,4651003880.185293,93286.01505329665,200.86787013904282,93085.1471831576,1397.6297210577955,50585.58787573522,-49187.95815467742,-95131678885984.12,1.0055676299829595,-0.0018581001056399802,-0.00184781217119277,success
M0.3_T200.0_123,mass,5.694e+26,1.0,200.0,0.2999980000400042,0.637384957014493,51.612056492647625,31.578947368421055,0.064,0.02,0.33,212735834.12041137,19532.754241051734,200.2192880539345,19332.5349529978,139.80514288087662,50585.58787573522,-50445.78273285434,-1894472506053.4822,0.9631206186011249,-0.0005719330494734123,-0.0005938332524789168,success
M5.0_T500.0_3098,mass,9.49e+27,1.0,500.0,4.999999850981522,0.9197689392270331,521.9966329333247,73.6842105263158,0.04742105263157895,0.02,0.33,5253018874.503668,208980.2270194576,500.8977418330013,208479.3292776246,3689.8778014784307,61173.69258603222,-57483.81478455379,-4911649574994.591,0.7118326024425574,-0.004188859200593989,-0.005884612739316076,success
M5.0_T500.0_2867,mass,9.49e+27,1.0,500.0,5.000011509797048,1.0852518027500448,119.9464490222573,15.789473684210527,0.01905263157894737,0.02,0.33,1578942937.6637938,140488.7276397796,500.1663063522057,139988.56133342738,3632.602515230176,61173.69258603222,-57541.09007080205,-2455058727359.0938,0.2985308171703034,-0.0019247211337210062,-0.006447311376309291,success
M1.0_T500.0_1811,mass,1.898e+27,1.0,500.0,0.9999964318809412,0.6875654199941422,225.27394483349664,52.631578947368425,0.11621052631578947,0.02,0.33,780762657.6922796,78113.34689949294,500.11091576780694,77613.23598372514,2931.9616779211547,61173.69258603222,-58241.730908111065,-713168495907.5111,0.6628768828628494,-0.0020404456888771312,-0.003078166913989824,success
M1.0_T1000.0_2203,mass,1.898e+27,1.0,1000.0,1.0000007130261859,1.1938821758194718,74.7146074934675,52.631578947368425,0.03242105263157895,0.02,0.33,369887078.2389031,83001.97478643028,1000.883155148977,82001.0916312813,4552.73287585191,69425.39456699316,-64872.66169114125,-11988778543.162045,0.024007093553658695,-0.0014886338411614086,-0.062008082645828654,success
M0.3_T500.0_515,mass,5.694e+26,1.0,500.0,0.29999799663620175,0.4450047592530819,88.92819819438003,26.315789473684212,0.316,0.02,0.33,233144447.14137396,41184.5252459129,500.13224129685807,40684.39300461604,2153.7696967794677,60805.76770395205,-58651.99800717258,-253923608799.18777,0.5871706620744208,-0.0019145970036934974,-0.0032607163936450765,success
M1.0_T200.0_1283,mass,1.898e+27,1.0,200.0,0.9999999303466179,0.8978090044445173,52.81309259086937,21.05263157894737,0.03242105263157895,0.02,0.33,272260473.34456974,26551.410831361813,200.02704183511779,26351.383789526695,2124.2316263754806,50585.58787573522,-48461.356249359735,-5464857519762.208,0.8815781236232252,-0.00045920597527026485,-0.0005208908467271851,success
M5.0_T1000.0_3545,mass,9.49e+27,1.0,1000.0,4.999988107771081,1.2328269897997592,151.13587778906538,89.47368421052633,0.013894736842105262,0.02,0.33,1635082759.8617578,200847.6564934576,1000.3597810525785,199847.29671240502,5152.306570500267,69425.39456699316,-64273.08799649289,-161780911209.17264,0.035870532020272676,-0.0031568782398765038,-0.08800756671499477,success
M5.0_T1000.0_3413,mass,9.49e+27,1.0,1000.0,4.9999979415439055,1.1610549849171903,288.2149655126728,52.631578947368425,0.03452631578947368,0.02,0.33,2290381507.8906198,255303.55392189702,1000.9648708078212,254302.5890510892,5193.616895738436,69425.39456699316,-64231.77767125472,-224567901252.68872,0.08344331728962161,-0.003924522680837269,-0.04703219872258587,success
M1.0_T1000.0_2025,mass,1.898e+27,1.0,1000.0,0.9991770711199345,1.2556015783707184,62.51416071833843,5.2631578947368425,0.05336842105263158,0.02,0.33,110468039.6698993,79044.52132804522,1000.6929447426298,78043.82838330259,4471.418469917622,69425.39456699316,-64953.97609707553,-12346431620.437405,0.021669950949530163,-0.000979108482139549,-0.04518277334452285,success
