trial_id,target_mode,target_value,P_surf_bar,T_surf_K,M_total_Mj,R_total_Rj,M_Z_total_Me,P_center_bar,Iron_Fraction,status
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.08733601588794433,0.45237124155710784,6.5,19068916.216480773,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.08733601588794433,0.45237124155710784,6.5,19068916.216480773,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.08732183218843961,0.4523845873475016,6.5,19063781.502429765,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.02411084913430314,0.2691920621477718,6.5,6029308.851262549,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.024889001859148902,0.29224196580245015,6.5,6207102.888739813,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.025760289849282452,0.3092652633866797,6.5,6397015.878455678,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.025704704781435963,0.3083814921177385,6.5,6385160.1710256,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.025708189920258848,0.30839121266748304,6.5,6385895.33207542,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.09765927101644645,0.4612305135309779,6.5,19068916.216480773,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.09765927101644645,0.4612305135309779,6.5,19068916.216480773,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.09764033422060732,0.4612549244585807,6.5,19062921.662297584,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.027927430529082878,0.3514010035136661,6.5,6029172.878759476,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.026629636384746885,0.3372203581149247,6.5,5812113.808727406,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.02574567455714379,0.32497009960513534,6.5,5662516.1179238055,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.025708073192628685,0.3242332414801029,6.5,5656002.882689479,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.025705037040279523,0.3242343544440589,6.5,5655351.748776254,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.09717828864108975,0.4587755946245885,6.5,19068916.216480773,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.09717828864108975,0.4587755946245885,6.5,19068916.216480773,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.09715610167235579,0.45878952881968965,6.5,19062961.722465377,0.33,success_intermediate
