trial_id,target_mode,target_value,P_surf_bar,T_surf_K,M_total_Mj,R_total_Rj,M_Z_total_Me,P_center_bar,Iron_Fraction,status
K11e_Bulk_7.9_7.900_step,mass,4.74774e+25,1.0,900.0,7.925244149733126,0.5061142409368071,2266.701441690736,56234132519.034904,0.33,success_intermediate
K11e_Bulk_7.9_7.843_step,mass,4.74774e+25,1.0,900.0,0.09624812820498801,0.52252503783907,27.705217920515462,17782794.100389227,0.33,success_intermediate
K11e_Bulk_7.9_7.900_step,mass,4.74774e+25,1.0,900.0,0.09691412644866344,0.5277020986494931,27.893371729454405,17782794.100389227,0.33,success_intermediate
K11e_Bulk_7.9_7.843_step,mass,4.74774e+25,1.0,900.0,12.276406707484112,0.48036767995975665,3518.476716659887,177827941003.89227,0.33,success_intermediate
K11e_Bulk_7.9_7.900_step,mass,4.74774e+25,1.0,900.0,12.27641692345238,0.4803690638503816,3518.472920082647,177827941003.89227,0.33,success_intermediate
K11e_Bulk_7.9_7.843_step,mass,4.74774e+25,1.0,900.0,0.051634279737695,0.5000948316399791,15.33172232200175,10027151.603336368,0.33,success_intermediate
K11e_Bulk_7.9_7.900_step,mass,4.74774e+25,1.0,900.0,0.051382567126600824,0.49796021601463,15.27000697293446,10012576.099847697,0.33,success_intermediate
K11e_Bulk_7.9_7.843_step,mass,4.74774e+25,1.0,900.0,0.036301838019764714,0.4517479318870438,11.09875598912077,7556527.184493372,0.33,success_intermediate
K11e_Bulk_7.9_7.900_step,mass,4.74774e+25,1.0,900.0,0.036222143378532974,0.45431666885974337,11.086091049481919,7525901.086748124,0.33,success_intermediate
K11e_Bulk_7.9_7.843_step,mass,4.74774e+25,1.0,900.0,0.030380562240537454,0.3985542021185746,9.462942655881935,6586823.7278970415,0.33,success_intermediate
K11e_Bulk_7.9_7.900_step,mass,4.74774e+25,1.0,900.0,0.02992531096419765,0.3875469728951409,9.343948729055219,6537670.196632378,0.33,success_intermediate
K11e_Bulk_7.9_7.843_step,mass,4.74774e+25,1.0,900.0,0.027624305730430124,0.3432764556840964,8.695336576785115,6174699.057078212,0.33,success_intermediate
K11e_Bulk_7.9_7.900_step,mass,4.74774e+25,1.0,900.0,0.026913483107604858,0.3131396291123027,8.502252255006935,6106665.364688689,0.33,success_intermediate
K11e_Bulk_7.9_7.843_step,mass,4.74774e+25,1.0,900.0,0.02617151568647357,0.28223500681450914,8.285076236497206,6000544.382457402,0.33,success_intermediate
K11e_Bulk_7.9_7.900_step,mass,4.74774e+25,1.0,900.0,0.026419259432875108,0.2886023342911816,8.361178672085071,6058777.611851173,0.33,success_intermediate
K11e_Bulk_7.9_7.843_step,mass,4.74774e+25,1.0,900.0,0.03768417912196931,0.2691957558528119,11.726982606625969,5983949.6355807595,0.33,success_intermediate
K11e_Bulk_7.9_7.900_step,mass,4.74774e+25,1.0,900.0,0.026385323144763616,0.2712553671206392,8.354031263790365,6037367.685445324,0.33,success_intermediate
K11e_Bulk_7.9_7.843_step,mass,4.74774e+25,1.0,900.0,0.037384651048811425,0.25435961310043026,11.638590180697609,5976013.477210813,0.33,success_intermediate
K11e_Bulk_7.9_7.900_step,mass,4.74774e+25,1.0,900.0,0.037701673488645816,0.26159340587206154,11.736272996383555,6027789.350916352,0.33,success_intermediate
K11e_Bulk_7.9_7.900_step,mass,4.74774e+25,1.0,900.0,0.03755314212752738,0.2514011553853057,11.692541279001766,6023352.605768571,0.33,success_intermediate
K11e_Bulk_7.9_7.843_step,mass,4.74774e+25,1.0,900.0,0.036935312825559945,0.2472758963737809,11.504641862913964,5974203.0316463625,0.33,success_intermediate
K11e_Bulk_7.9_7.843_step,mass,4.74774e+25,1.0,900.0,0.031718026175421375,0.23253815569161956,9.946223376038292,5973080.771313015,0.33,success_intermediate
K11e_Bulk_7.9_7.900_step,mass,4.74774e+25,1.0,900.0,0.03648403741979241,0.2447733733125785,11.373318104775429,6022417.266443105,0.33,success_intermediate
K11e_Bulk_7.9_7.786_step,mass,4.74774e+25,1.0,900.0,0.026476904125605244,0.3109037706911758,8.365899745980258,6000544.382457402,0.33,success_intermediate
K11e_Bulk_7.9_7.729_step,mass,4.74774e+25,1.0,900.0,0.02670650078155343,0.32792525800206407,8.424266825524839,6000544.382457402,0.33,success_intermediate
K11e_Bulk_7.9_7.786_step,mass,4.74774e+25,1.0,900.0,0.02663616223935327,0.26749384718615193,8.422576459056316,5937079.289927601,0.33,success_intermediate
K11e_Bulk_7.9_7.729_step,mass,4.74774e+25,1.0,900.0,0.0369434189258818,0.2543522638054589,11.49986995097196,5879446.37147394,0.33,success_intermediate
K11e_Bulk_7.9_7.786_step,mass,4.74774e+25,1.0,900.0,0.03546386957525957,0.24327087102096914,11.06172520414425,5925123.868037061,0.33,success_intermediate
K11e_Bulk_7.9_7.729_step,mass,4.74774e+25,1.0,900.0,0.03683140979265213,0.24977232294747742,11.466668777247852,5877677.057298427,0.33,success_intermediate
K11e_Bulk_7.9_7.729_step,mass,4.74774e+25,1.0,900.0,0.03483668206108159,0.24152473320326445,10.870950990498365,5876584.803449898,0.33,success_intermediate
K11e_Bulk_7.9_7.671_step,mass,4.74774e+25,1.0,900.0,0.026886169213928567,0.33997349908336133,8.46788507670132,6000544.382457402,0.33,success_intermediate
K11e_Bulk_7.9_7.614_step,mass,4.74774e+25,1.0,900.0,0.027022941474925528,0.34999271845512364,8.49886009319422,6000544.382457402,0.33,success_intermediate
K11e_Bulk_7.9_7.671_step,mass,4.74774e+25,1.0,900.0,0.025917602500910585,0.3025004811466583,8.19461271998589,5884063.574224926,0.33,success_intermediate
K11e_Bulk_7.9_7.614_step,mass,4.74774e+25,1.0,900.0,0.02621040508940426,0.3234502806225721,8.271167859656732,5888421.339033499,0.33,success_intermediate
K11e_Bulk_7.9_7.671_step,mass,4.74774e+25,1.0,900.0,0.025607433218034263,0.28211798365333196,8.106285551966048,5854868.727057285,0.33,success_intermediate
K11e_Bulk_7.9_7.614_step,mass,4.74774e+25,1.0,900.0,0.02560982771148481,0.297136686412299,8.100284282863235,5829737.813111186,0.33,success_intermediate
K11e_Bulk_7.9_7.671_step,mass,4.74774e+25,1.0,900.0,0.025751352317028523,0.2705899310379994,8.150966994190679,5843128.709602712,0.33,success_intermediate
K11e_Bulk_7.9_7.614_step,mass,4.74774e+25,1.0,900.0,0.02546235429626869,0.28602106377803965,8.05880789191764,5811177.277837672,0.33,success_intermediate
K11e_Bulk_7.9_7.671_step,mass,4.74774e+25,1.0,900.0,0.036908098561537414,0.2626269402276944,11.485386952230908,5834467.30300425,0.33,success_intermediate
K11e_Bulk_7.9_7.614_step,mass,4.74774e+25,1.0,900.0,0.025574060969428852,0.27031401721195536,8.094595152839505,5794762.138730963,0.33,success_intermediate
K11e_Bulk_7.9_7.671_step,mass,4.74774e+25,1.0,900.0,0.03675976373495222,0.25346822634553556,11.441654112996769,5830477.035100052,0.33,success_intermediate
K11e_Bulk_7.9_7.614_step,mass,4.74774e+25,1.0,900.0,0.03669495375062224,0.26263119302977717,11.418236789209837,5786571.965638662,0.33,success_intermediate
K11e_Bulk_7.9_7.671_step,mass,4.74774e+25,1.0,900.0,0.03614225622278829,0.2458419322895838,11.257450321318824,5828818.448742663,0.33,success_intermediate
K11e_Bulk_7.9_7.614_step,mass,4.74774e+25,1.0,900.0,0.03652472928084942,0.2540885559022785,11.367920365852354,5782820.372352524,0.33,success_intermediate
K11e_Bulk_7.9_7.671_step,mass,4.74774e+25,1.0,900.0,0.031488945957349815,0.23103084183143954,9.867493960013967,5827831.249446928,0.33,success_intermediate
K11e_Bulk_7.9_7.614_step,mass,4.74774e+25,1.0,900.0,0.03329649015381763,0.23845239633174672,10.404013573036563,5779736.589789892,0.33,success_intermediate
K11e_Bulk_7.9_7.557_step,mass,4.74774e+25,1.0,900.0,0.02576834936286918,0.31356702625692817,8.139828410564402,5811177.277837672,0.33,success_intermediate
K11e_Bulk_7.9_7.500_step,mass,4.74774e+25,1.0,900.0,0.025931554457552537,0.32786127988155095,8.178356450695103,5811177.277837672,0.33,success_intermediate
K11e_Bulk_7.9_7.557_step,mass,4.74774e+25,1.0,900.0,0.025357336308927572,0.29303704632445426,8.022411245841077,5774913.034226551,0.33,success_intermediate
K11e_Bulk_7.9_7.500_step,mass,4.74774e+25,1.0,900.0,0.025037839194450216,0.2808163266360509,7.926015541413462,5708705.937145101,0.33,success_intermediate
